CustomerID,Adopt,Gender,Age,Nationality,Loyalty,Tenure,Post,NumBookings,Spending
1605,1,Male,41,1,3,62,1,20,6140
1606,1,Male,34,1,3,17,1,11,3179
1607,1,Male,43,0,2,12,1,9,2691
1608,1,Female,48,1,3,21,1,12,3828
1609,1,Male,30,0,3,58,1,20,4600
1610,1,Male,32,1,1,74,1,20,6000
1611,1,Male,41,0,1,86,1,23,7843
1612,1,Female,53,0,3,6,1,10,3280
1613,1,Male,58,0,1,41,1,16,4752
1614,1,Female,35,0,1,24,1,10,2920
1615,1,Female,52,1,2,54,1,20,6040
1616,1,Male,43,1,2,2,1,8,2432
1617,1,Male,54,1,2,10,1,10,3030
1618,1,Male,49,1,1,83,1,22,6314
1619,1,Male,46,1,1,49,1,16,4976
1620,1,Female,43,1,1,89,1,24,7824
1621,1,Female,58,1,1,22,1,14,4396
1622,1,Male,20,1,1,72,1,18,5076
1623,1,Male,28,1,2,53,1,18,5472
1624,1,Male,51,0,3,62,1,22,7568
1625,1,Female,42,1,1,5,1,7,1939
1626,1,Male,41,1,2,85,1,26,7670
1627,1,Male,33,1,3,90,1,27,8883
1628,1,Male,43,0,1,88,1,24,7272
1629,1,Male,58,1,2,14,1,11,3157
1630,1,Male,18,1,3,67,1,22,6204
1631,1,Female,40,1,2,70,1,22,6710
1632,1,Female,49,1,2,2,1,9,2340
1633,1,Female,36,1,4,67,1,25,6900
1634,1,Female,39,1,1,76,1,21,6447
1635,1,Male,41,1,1,23,1,10,3100
1636,1,Male,33,0,2,37,1,14,4382
1637,1,Male,67,1,2,95,1,31,11377
1638,1,Female,33,1,2,18,1,11,3498
1639,1,Male,59,1,1,98,1,28,8372
1640,1,Male,59,1,2,52,1,20,5700
1641,1,Female,46,1,1,89,1,23,6440
1642,1,Female,39,1,1,75,1,22,6072
1643,1,Female,43,1,2,1,1,8,2392
1644,1,Female,53,1,2,82,1,26,8476
1645,1,Female,39,0,3,88,1,25,7675
1646,1,Male,49,1,2,27,1,15,4755
1647,1,Female,44,1,2,82,1,23,7107
1648,1,Female,42,1,1,46,1,15,4305
1649,1,Male,40,1,1,3,1,7,2170
1650,1,Female,45,0,2,48,1,16,4592
1651,1,Male,41,1,2,24,1,12,3432
1652,1,Female,47,0,1,25,1,12,3456
1653,1,Male,26,1,1,20,1,9,2745
1654,1,Female,42,0,3,7,1,10,3020
1655,1,Female,56,1,2,13,1,11,3355
1656,1,Female,55,1,3,50,1,21,6300
1657,1,Female,50,1,1,38,1,15,4230
1658,1,Male,55,0,3,80,1,26,8606
1659,1,Male,42,1,2,72,1,21,6237
1660,1,Male,34,1,4,3,1,10,2700
1661,1,Male,52,1,1,19,1,11,3135
1662,1,Female,48,1,1,15,1,11,3267
1663,1,Male,37,1,1,22,1,10,3300
1664,1,Female,44,1,3,5,1,11,3652
1665,1,Female,38,1,1,98,1,26,7228
1666,1,Male,51,0,4,9,1,14,4074
1667,1,Male,55,1,1,74,1,23,7199
1668,1,Male,46,1,2,60,1,19,5947
1669,1,Male,52,1,2,43,1,19,6403
1670,1,Male,46,1,3,14,1,12,3768
1671,1,Male,38,1,2,48,1,17,5134
1672,1,Male,34,1,2,87,1,24,7824
1673,1,Female,46,1,3,29,1,16,4944
1674,1,Male,42,0,1,66,1,19,5263
1675,1,Male,53,1,2,40,1,18,5418
1676,1,Male,49,1,3,48,1,19,5491
1677,1,Female,31,1,1,51,1,16,4944
1678,1,Male,40,1,2,5,1,6,1776
1679,1,Female,50,1,4,77,1,27,8505
1680,1,Female,39,1,2,33,1,13,3809
1681,1,Male,32,1,2,70,1,20,5840
1682,1,Male,40,1,1,99,1,26,7124
1683,1,Male,45,1,2,24,1,13,3367
1684,1,Male,37,1,2,2,1,7,2051
1685,1,Male,45,1,2,19,1,13,4394
1686,1,Male,43,1,1,65,1,20,5800
1687,1,Male,25,1,1,14,1,8,2344
1688,1,Female,45,1,3,64,1,23,6716
1689,1,Female,42,1,1,7,1,6,1608
1690,1,Male,54,1,1,62,1,20,5420
1691,1,Male,67,1,3,19,1,15,4665
1692,1,Male,53,1,2,56,1,21,6195
1693,1,Female,47,1,1,56,1,18,5166
1694,1,Male,49,1,1,69,1,21,6741
1695,1,Male,51,1,1,89,1,24,7440
1696,1,Female,49,1,1,3,1,8,2544
1697,1,Male,50,1,1,62,1,21,6447
1698,1,Male,45,1,3,91,1,27,7317
1699,1,Male,41,1,1,34,1,13,4173
1700,1,Male,45,1,1,12,1,10,3330
1701,1,Male,51,1,2,53,1,20,6160
1702,1,Male,52,1,1,8,1,10,3280
1703,1,Male,35,1,1,87,1,24,7560
1704,1,Male,31,0,3,17,1,10,3300
1705,1,Female,53,1,3,19,1,14,4396
1706,1,Male,59,1,1,3,1,9,2736
1707,1,Male,29,1,1,13,1,7,2135
1708,1,Male,44,1,4,59,1,25,7825
1709,1,Female,35,1,2,55,1,17,5678
1710,1,Male,42,1,3,65,1,23,6716
1711,1,Female,29,1,1,97,1,24,7104
1712,1,Female,36,1,1,83,1,23,7613
1713,1,Female,31,0,3,81,1,25,7500
1714,1,Female,29,1,2,2,1,6,1746
1715,1,Female,43,1,2,63,1,20,5720
1716,1,Male,48,1,3,39,1,17,5933
1717,1,Female,47,0,1,9,1,9,2934
1718,1,Female,32,1,1,65,1,19,6384
1719,1,Female,58,1,1,66,1,19,5358
1720,1,Female,37,1,3,25,1,14,4550
1721,1,Male,49,1,2,53,1,20,5560
1722,1,Female,43,1,1,18,1,11,2992
1723,1,Male,63,1,2,64,1,21,6636
1724,1,Female,55,1,3,36,1,17,4641
1725,1,Male,46,1,1,69,1,21,5607
1726,1,Male,50,1,2,37,1,16,4960
1727,1,Male,43,1,2,63,1,22,6798
1728,1,Male,35,1,4,75,1,26,7618
1729,1,Male,50,1,2,40,1,18,5166
1730,1,Male,45,1,1,46,1,15,4845
1731,1,Male,27,1,1,19,1,8,2448
1732,1,Female,52,1,3,87,1,28,9184
1733,1,Male,50,1,2,94,1,28,7700
1734,1,Female,61,1,1,61,1,22,6336
1735,1,Female,33,1,2,79,1,23,6992
1736,1,Male,27,1,2,74,1,21,6510
1737,1,Male,44,1,1,91,1,23,6992
1738,1,Male,44,1,2,43,1,15,4500
1739,1,Female,57,1,1,79,1,26,7722
1740,1,Male,49,0,2,69,1,22,7062
1741,1,Male,40,1,1,48,1,16,4608
1742,1,Female,55,0,1,73,1,23,6739
1743,1,Male,43,0,2,85,1,23,6624
1744,1,Male,49,1,2,20,1,13,4095
1745,1,Male,57,1,1,65,1,21,6468
1746,1,Male,45,1,4,55,1,23,8096
1747,1,Female,45,1,3,28,1,16,4208
1748,1,Male,57,1,3,81,1,27,7803
1749,1,Male,37,1,3,49,1,19,5282
1750,1,Male,38,0,2,85,1,24,7800
1751,1,Male,53,0,2,88,1,28,8260
1752,1,Male,42,0,2,62,1,20,5880
1753,1,Female,39,0,3,45,1,17,4709
1754,1,Male,47,1,2,45,1,17,4879
1755,1,Female,34,1,1,66,1,20,5480
1756,1,Female,53,1,1,93,1,26,7592
1757,1,Male,41,1,2,4,1,9,2916
1758,1,Male,42,1,1,17,1,11,3443
1759,1,Female,46,1,1,47,1,17,4760
1760,1,Female,53,1,3,85,1,28,8232
1761,1,Male,53,1,1,59,1,20,5560
1762,1,Male,46,0,2,15,1,11,3674
1763,1,Male,40,1,3,96,1,29,8468
1764,1,Female,50,1,3,4,1,10,3040
1765,1,Female,46,1,1,89,1,24,6624
1766,1,Female,47,1,1,18,1,11,3322
1767,1,Male,31,1,2,42,1,15,5205
1768,1,Female,35,0,1,32,1,12,3684
1769,1,Female,60,1,2,18,1,15,4305
1770,1,Male,60,1,1,5,1,10,2940
1771,1,Female,50,1,2,61,1,23,6716
1772,1,Male,58,0,2,80,1,25,7075
1773,1,Female,54,0,1,67,1,20,6240
1774,1,Female,46,1,1,72,1,20,5840
1775,1,Male,39,1,2,67,1,21,6531
1776,1,Female,46,0,3,1,1,9,2682
1777,1,Male,53,1,1,46,1,18,5562
1778,1,Male,42,1,1,11,1,9,2871
1779,1,Male,43,1,2,28,1,12,3492
1780,1,Female,38,0,3,33,1,15,4665
1781,1,Female,69,1,1,38,1,17,5372
1782,1,Male,33,0,1,9,1,7,2212
1783,1,Male,47,1,1,80,1,24,6864
1784,1,Male,33,1,1,47,1,15,4005
1785,1,Male,64,0,1,24,1,12,3768
1786,1,Male,21,0,2,54,1,14,4494
1787,1,Male,45,1,3,60,1,21,6468
1788,1,Male,48,1,4,60,1,25,7350
1789,1,Male,37,0,3,23,1,13,3952
1790,1,Female,57,1,1,57,1,21,6762
1791,1,Male,59,1,1,26,1,13,3900
1792,1,Female,39,1,1,85,1,22,6380
1793,1,Female,36,1,2,84,1,24,7752
1794,1,Male,56,0,2,71,1,21,7119
1795,1,Male,46,1,3,44,1,20,6340
1796,1,Male,55,1,3,99,1,32,10432
1797,1,Male,54,1,1,51,1,18,5688
1798,1,Male,26,0,2,78,1,22,6688
1799,1,Male,33,1,3,95,1,27,8235
1800,1,Male,49,1,1,59,1,19,5985
1801,1,Male,44,1,1,19,1,10,3190
1802,1,Male,44,0,1,44,1,16,5200
1803,1,Female,23,1,1,34,1,12,3552
1804,1,Female,48,0,2,45,1,16,5120
1805,1,Male,61,1,2,75,1,25,7950
1806,1,Male,59,0,2,85,1,26,8164
1807,1,Male,43,1,3,8,1,12,3588
1808,1,Male,49,0,2,65,1,21,5649
1809,1,Male,27,1,3,50,1,18,5040
1810,1,Female,45,1,1,70,1,19,6175
1811,1,Male,29,1,3,25,1,16,5184
1812,1,Female,35,1,3,94,1,26,8112
1813,1,Male,55,1,1,74,1,23,6992
1814,1,Female,46,0,2,46,1,17,4556
1815,1,Male,43,1,2,40,1,17,5219
1816,1,Female,34,1,1,69,1,20,5600
1817,1,Female,27,1,2,88,1,23,6762
1818,1,Male,22,1,2,59,1,16,4464
1819,1,Male,37,0,1,5,1,7,2142
1820,1,Female,42,1,2,41,1,16,4576
1821,1,Male,48,1,3,50,1,21,6027
1822,1,Male,43,1,2,46,1,17,5304
1823,1,Male,44,1,1,10,1,8,2256
1824,1,Male,46,1,3,31,1,15,4425
1825,1,Female,33,0,2,91,1,24,7608
1826,1,Female,32,0,1,3,1,7,2254
1827,1,Male,30,1,2,4,1,8,2432
1828,1,Female,58,0,2,61,1,20,4860
1829,1,Female,54,1,1,84,1,23,7314
1830,1,Female,56,1,1,98,1,28,8288
1831,1,Male,50,1,2,11,1,11,3124
1832,1,Male,63,1,3,81,1,28,8260
1833,1,Female,67,0,1,72,1,23,6417
1834,1,Male,36,1,1,66,1,21,5208
1835,1,Female,41,0,1,82,1,21,6594
1836,1,Female,39,0,2,49,1,16,4752
1837,1,Female,27,1,4,39,1,16,4384
1838,1,Male,45,1,2,65,1,22,6974
1839,1,Male,34,0,1,61,1,17,5083
1840,1,Male,41,1,1,25,1,12,3540
1841,1,Male,36,1,1,91,1,26,8112
1842,1,Female,49,1,3,37,1,17,5236
1843,1,Female,53,0,1,82,1,23,6716
1844,1,Male,50,1,2,31,1,14,4018
1845,1,Male,53,1,2,42,1,17,5610
1846,1,Male,28,0,1,30,1,11,3058
1847,1,Male,34,1,1,71,1,20,5880
1848,1,Male,52,1,3,15,1,13,3692
1849,1,Female,34,1,1,45,1,16,4960
1850,1,Male,34,1,1,96,1,25,7100
1851,1,Male,47,1,3,57,1,20,6100
1852,1,Female,55,1,1,35,1,15,4650
1853,1,Male,52,1,2,14,1,9,2952
1854,1,Male,58,1,2,17,1,13,3770
1855,1,Female,34,1,1,92,1,24,8040
1856,1,Male,48,1,2,97,1,27,7074
1857,1,Male,46,1,1,21,1,11,3190
1858,1,Male,39,1,2,59,1,20,6500
1859,1,Male,43,0,2,66,1,20,6180
1860,1,Male,59,1,2,83,1,26,7930
1861,1,Female,37,1,1,41,1,15,4530
1862,1,Male,35,0,1,4,1,7,2142
1863,1,Female,43,1,3,99,1,30,9270
1864,1,Female,55,1,4,67,1,27,8208
1865,1,Male,28,1,4,63,1,24,6792
1866,1,Male,40,1,1,13,1,10,2900
1867,1,Female,45,1,2,20,1,10,3290
1868,1,Female,52,1,2,17,1,13,3926
1869,1,Female,38,0,1,28,1,11,3476
1870,1,Male,53,1,1,88,1,25,7550
1871,1,Male,41,1,2,23,1,13,3991
1872,1,Male,37,0,2,88,1,24,6072
1873,1,Male,46,1,1,58,1,18,5040
1874,1,Female,45,0,3,34,1,16,4864
1875,1,Female,67,1,1,63,1,21,6846
1876,1,Female,36,1,4,74,1,25,7325
1877,1,Male,51,1,2,51,1,19,5719
1878,1,Female,30,0,3,93,1,26,7748
1879,1,Male,47,0,3,50,1,22,6578
1880,1,Male,40,0,1,88,1,23,7268
1881,1,Female,37,0,2,32,1,12,3432
1882,1,Female,54,0,4,99,1,32,9760
1883,1,Male,51,0,2,31,1,14,4186
1884,1,Male,51,1,3,16,1,13,4186
1885,1,Female,45,0,1,29,1,11,3014
1886,1,Female,50,1,1,61,1,20,5800
1887,1,Female,68,1,2,3,1,12,3624
1888,1,Male,55,1,3,70,1,25,7600
1889,1,Male,47,1,1,96,1,27,7749
1890,1,Male,43,0,1,91,1,23,6923
1891,1,Male,53,1,3,93,1,30,9000
1892,1,Male,50,1,2,78,1,24,7680
1893,1,Female,42,1,1,25,1,10,2780
1894,1,Male,53,1,1,84,1,25,8100
1895,1,Male,38,0,1,2,1,6,1710
1896,1,Female,48,1,2,46,1,19,5149
1897,1,Female,51,1,2,11,1,12,3744
1898,1,Male,38,1,2,62,1,17,4845
1899,1,Male,51,0,1,85,1,24,7416
1900,1,Male,25,1,1,48,1,14,4466
1901,1,Male,26,1,3,2,1,8,2488
1902,1,Female,40,1,1,18,1,12,4116
1903,1,Male,46,1,1,90,1,25,7825
1904,1,Male,53,1,1,23,1,12,3684
1905,1,Male,47,1,1,97,1,27,7479
1906,1,Male,55,1,3,70,1,25,7975
1907,1,Female,31,1,3,78,1,23,7268
1908,1,Female,39,1,2,19,1,11,3003
1909,1,Male,46,1,3,10,1,12,3480
1910,1,Male,40,1,1,95,1,26,7644
1911,1,Male,32,1,1,92,1,24,6768
1912,1,Male,34,1,1,25,1,11,3542
1913,1,Male,55,0,1,15,1,11,3069
1914,1,Male,52,1,3,15,1,13,3718
1915,1,Female,52,1,2,91,1,29,7192
1916,1,Male,50,1,1,54,1,20,6220
1917,1,Female,39,1,2,10,1,9,2601
1918,1,Male,55,1,1,97,1,27,8100
1919,1,Male,40,1,2,10,1,10,3040
1920,1,Male,44,1,2,48,1,19,5662
1921,1,Male,40,1,1,72,1,21,6888
1922,1,Male,32,1,2,18,1,12,3168
1923,1,Male,45,1,1,85,1,25,6625
1924,1,Male,31,1,1,40,1,15,4650
1925,1,Male,51,1,3,46,1,19,6270
1926,1,Male,40,1,2,39,1,15,4365
1927,1,Male,27,1,2,13,1,9,2790
1928,1,Male,48,1,1,95,1,26,7748
1929,1,Male,32,1,1,42,1,16,5488
1930,1,Male,65,1,3,48,1,22,7194
1931,1,Male,31,1,1,38,1,14,4158
1932,1,Male,43,1,2,75,1,23,6509
1933,1,Female,59,1,1,31,1,15,4410
1934,1,Female,51,1,3,8,1,11,3344
1935,1,Male,58,1,4,3,1,13,3848
1936,1,Female,49,1,2,25,1,14,4116
1937,1,Female,44,1,2,18,1,11,3267
1938,1,Male,40,0,1,34,1,11,3619
1939,1,Female,33,0,3,39,1,14,3864
1940,1,Male,52,0,3,85,1,28,8092
1941,1,Female,46,1,1,57,1,18,4644
1942,1,Female,62,1,1,85,1,26,8294
1943,1,Male,43,1,3,85,1,27,8586
1944,1,Female,51,0,1,47,1,16,4736
1945,1,Female,40,0,1,96,1,25,7500
1946,1,Male,47,1,1,65,1,20,5760
1947,1,Male,59,1,1,17,1,11,3245
1948,1,Male,38,1,3,41,1,17,5083
1949,1,Female,46,1,1,64,1,20,6000
1950,1,Male,41,1,1,73,1,23,7084
1951,1,Male,36,1,1,77,1,20,4800
1952,1,Male,34,1,2,69,1,22,5676
1953,1,Female,55,1,3,36,1,19,5833
1954,1,Male,50,1,2,23,1,13,3783
1955,1,Male,54,1,3,90,1,29,9048
1956,1,Male,27,0,1,80,1,21,5817
1957,1,Male,53,1,2,57,1,21,5838
1958,1,Female,25,1,2,85,1,22,6842
1959,1,Female,66,1,3,24,1,16,5136
1960,1,Male,39,0,1,4,1,7,2408
1961,1,Male,55,1,1,96,1,28,9100
1962,1,Male,44,0,1,42,1,14,4172
1963,1,Female,27,0,2,90,1,25,7975
1964,1,Female,43,1,1,79,1,23,7084
1965,1,Male,43,1,1,89,1,23,7475
1966,1,Male,44,1,1,95,1,27,7938
1967,1,Male,47,1,4,67,1,24,7032
1968,1,Female,46,1,1,62,1,20,6240
1969,1,Male,47,1,4,7,1,11,3531
1970,1,Female,31,0,2,91,1,24,7800
1971,1,Male,41,1,1,97,1,27,8154
1972,1,Female,44,1,3,28,1,16,4912
1973,1,Female,36,1,1,61,1,19,6840
1974,1,Female,26,1,3,35,1,13,3731
1975,1,Male,38,0,2,34,1,15,4860
1976,1,Male,44,1,2,10,1,11,3003
1977,1,Female,53,0,2,90,1,29,8265
1978,1,Male,37,0,2,61,1,20,6360
1979,1,Male,47,1,1,64,1,20,6500
1980,1,Male,41,1,2,5,1,8,2544
1981,1,Female,60,1,2,30,1,13,4316
1982,1,Female,47,1,3,25,1,14,3780
1983,1,Female,28,0,1,8,1,5,1485
1984,1,Male,40,1,1,66,1,20,5140
1985,1,Male,40,1,2,81,1,25,6800
1986,1,Female,35,0,2,22,1,9,2610
1987,1,Male,35,0,1,90,1,23,7176
1988,1,Female,26,1,1,64,1,17,5304
1989,1,Female,42,1,1,93,1,26,8372
1990,1,Female,50,1,2,3,1,10,3130
1991,1,Female,33,1,1,47,1,15,4620
1992,1,Male,39,1,1,16,1,11,3256
1993,1,Male,36,1,2,69,1,21,6594
1994,1,Male,62,1,2,88,1,27,7965
1995,1,Female,33,1,1,56,1,17,4675
1996,1,Male,47,1,1,74,1,21,6678
1997,1,Female,42,1,1,47,1,15,4515
1998,1,Male,42,1,1,89,1,25,8750
1999,1,Female,49,0,2,74,1,23,6923
2000,1,Male,41,1,1,75,1,22,6820
1001,1,Male,34,1,2,57,0,14,3976
1002,1,Female,36,1,2,5,0,5,1455
1003,1,Female,43,1,1,12,0,6,1656
1004,1,Male,47,1,1,70,0,18,5148
1005,1,Male,41,1,2,13,0,6,1782
1006,1,Male,30,1,2,37,0,9,2610
1007,1,Male,36,1,2,9,0,7,1890
1008,1,Male,38,1,1,52,0,14,4494
1009,1,Male,60,1,2,41,0,13,3614
1010,1,Male,51,1,1,60,0,16,4624
1011,1,Male,30,1,3,5,0,7,2065
1012,1,Female,36,1,2,55,0,14,3822
1013,1,Female,35,1,3,48,0,14,4046
1014,1,Female,52,1,3,26,0,10,2720
1015,1,Male,49,1,3,88,0,24,7344
1016,1,Male,51,1,1,53,0,13,4407
1017,1,Male,52,1,1,25,0,9,2673
1018,1,Male,46,1,3,46,0,15,4395
1019,1,Male,56,1,3,43,0,16,4464
1020,1,Female,50,1,2,19,0,7,2254
1021,1,Female,55,1,1,98,0,25,6800
1022,1,Female,41,1,1,48,0,14,3836
1023,1,Male,41,1,1,61,0,15,4410
1024,1,Male,35,0,1,66,0,15,4155
1025,1,Female,39,0,4,97,0,26,8190
1026,1,Male,49,1,3,19,0,10,3110
1027,1,Female,50,1,4,28,0,14,4102
1028,1,Female,36,1,3,38,0,12,3252
1029,1,Female,54,1,1,36,0,10,3020
1030,1,Male,36,1,2,37,0,11,3190
1031,1,Male,53,0,2,59,0,17,5236
1032,1,Female,35,1,1,96,0,22,7436
1033,1,Female,33,1,3,32,0,11,3366
1034,1,Male,60,1,4,56,0,19,6270
1035,1,Male,37,0,1,89,0,20,5720
1036,1,Female,51,0,1,73,0,19,6042
1037,1,Male,47,1,1,86,0,21,6741
1038,1,Male,37,1,1,73,0,18,6156
1039,1,Male,38,0,1,36,0,11,3487
1040,1,Male,27,1,1,62,0,13,3757
1041,1,Male,35,1,1,79,0,18,5256
1042,1,Male,38,1,1,45,0,11,3751
1043,1,Male,47,1,2,18,0,10,2650
1044,1,Female,42,1,1,14,0,6,1758
1045,1,Male,45,1,2,24,0,12,3456
1046,1,Male,62,0,1,93,0,23,6785
1047,1,Female,54,1,1,45,0,13,4342
1048,1,Male,47,1,2,25,0,10,2970
1049,1,Female,49,1,1,3,0,5,1600
1050,1,Female,45,1,1,65,0,14,4368
1051,1,Male,31,0,2,44,0,11,3289
1052,1,Female,58,1,2,56,0,17,5899
1053,1,Female,49,1,2,28,0,10,3050
1054,1,Male,40,1,2,85,0,19,5548
1055,1,Male,49,0,1,37,0,11,3355
1056,1,Female,50,1,1,95,0,23,7429
1057,1,Female,35,1,2,90,0,22,5962
1058,1,Male,72,1,2,12,0,9,2853
1059,1,Male,23,1,2,38,0,9,2421
1060,1,Male,53,1,2,26,0,10,3200
1061,1,Female,57,1,2,37,0,12,3432
1062,1,Male,51,1,1,95,0,24,6816
1063,1,Male,44,0,4,68,0,20,6200
1064,1,Male,45,1,1,53,0,14,4200
1065,1,Female,57,1,1,23,0,10,3120
1066,1,Male,53,1,2,15,0,9,3069
1067,1,Male,48,1,3,15,0,10,2840
1068,1,Male,40,1,1,75,0,17,4471
1069,1,Male,57,1,2,53,0,15,4335
1070,1,Female,44,1,4,96,0,27,7911
1071,1,Female,30,1,1,64,0,16,4832
1072,1,Male,54,1,1,7,0,9,2727
1073,1,Male,30,1,2,3,0,4,1268
1074,1,Male,41,1,2,17,0,9,3087
1075,1,Female,65,1,2,80,0,23,6877
1076,1,Female,52,0,2,59,0,18,5094
1077,1,Male,32,1,1,32,0,9,2763
1078,1,Male,26,1,1,52,0,12,3276
1079,1,Female,37,1,3,32,0,12,3468
1080,1,Female,59,1,2,97,0,26,7878
1081,1,Male,57,1,1,81,0,20,5760
1082,1,Male,56,1,1,11,0,8,2624
1083,1,Female,50,1,1,22,0,9,2655
1084,1,Male,36,1,2,34,0,10,3200
1085,1,Female,36,0,3,27,0,9,2601
1086,1,Female,44,1,1,21,0,8,2408
1087,1,Female,54,1,1,10,0,5,1395
1088,1,Male,51,1,3,43,0,15,4455
1089,1,Male,38,0,3,78,0,22,6666
1090,1,Male,61,0,1,42,0,11,3234
1091,1,Female,38,0,1,93,0,21,5775
1092,1,Female,53,1,3,19,0,10,2750
1093,1,Female,46,1,1,53,0,15,3975
1094,1,Female,25,1,1,6,0,3,849
1095,1,Female,52,1,1,70,0,20,6420
1096,1,Male,70,1,2,46,0,17,4964
1097,1,Male,24,1,1,84,0,19,5187
1098,1,Male,35,0,1,94,0,20,5900
1099,1,Male,55,1,3,8,0,8,2416
1100,1,Female,43,1,2,72,0,19,6042
1101,1,Male,45,1,2,6,0,5,1360
1102,1,Female,36,1,1,99,0,23,7567
1103,1,Male,36,1,1,74,0,16,4912
1104,1,Male,43,1,1,27,0,10,3180
1105,1,Male,44,0,2,100,0,24,6816
1106,1,Female,40,1,1,65,0,15,4305
1107,1,Female,37,1,1,36,0,10,2750
1108,1,Male,46,1,2,14,0,10,3190
1109,1,Male,52,1,1,67,0,18,4806
1110,1,Male,64,1,2,30,0,13,4147
1111,1,Male,56,0,2,11,0,8,2440
1112,1,Male,41,1,1,94,0,23,7383
1113,1,Male,38,1,2,40,0,13,3965
1114,1,Male,41,1,1,9,0,6,1764
1115,1,Male,45,1,4,64,0,22,6512
1116,1,Male,45,1,3,28,0,11,3025
1117,1,Male,55,1,1,39,0,11,3498
1118,1,Female,48,1,1,57,0,14,4018
1119,1,Male,30,1,2,44,0,11,3630
1120,1,Male,65,1,4,64,0,22,6864
1121,1,Female,45,1,1,27,0,9,2565
1122,1,Male,60,1,2,48,0,16,4656
1123,1,Female,57,1,3,91,0,26,7358
1124,1,Male,47,1,2,78,0,21,6699
1125,1,Female,56,1,1,62,0,19,6403
1126,1,Female,51,1,2,7,0,6,1710
1127,1,Male,52,1,1,19,0,7,1785
1128,1,Male,53,1,1,18,0,8,2416
1129,1,Female,53,1,1,16,0,6,1680
1130,1,Female,49,1,2,34,0,11,3278
1131,1,Female,48,0,1,88,0,20,5840
1132,1,Male,49,0,2,47,0,16,3968
1133,1,Male,52,1,1,71,0,19,5605
1134,1,Male,45,1,2,22,0,11,3267
1135,1,Male,37,1,1,85,0,20,5100
1136,1,Female,41,0,2,79,0,18,5184
1137,1,Female,38,1,3,33,0,10,3350
1138,1,Female,29,1,1,26,0,8,2304
1139,1,Female,29,0,2,57,0,14,4480
1140,1,Male,53,1,1,31,0,11,3146
1141,1,Female,59,1,1,23,0,9,2322
1142,1,Male,51,0,1,39,0,11,3421
1143,1,Male,28,0,1,49,0,12,3720
1144,1,Male,48,1,1,26,0,8,2384
1145,1,Female,52,0,1,18,0,6,1770
1146,1,Male,59,0,2,46,0,15,4620
1147,1,Male,53,1,1,94,0,23,6302
1148,1,Female,50,1,1,68,0,17,5032
1149,1,Male,44,1,1,75,0,20,5460
1150,1,Male,59,1,1,56,0,15,4695
1151,1,Male,46,1,2,94,0,23,6716
1152,1,Male,48,1,2,38,0,13,3913
1153,1,Female,22,1,3,33,0,11,3564
1154,1,Male,59,1,1,8,0,7,2359
1155,1,Male,47,0,2,56,0,17,5338
1156,1,Female,38,0,1,12,0,4,1308
1157,1,Male,60,1,1,60,0,16,4992
1158,1,Female,43,1,1,34,0,11,3432
1159,1,Male,35,1,4,69,0,22,6732
1160,1,Male,43,1,2,21,0,8,2192
1161,1,Female,53,0,1,24,0,9,2655
1162,1,Male,51,1,2,37,0,13,3302
1163,1,Female,57,1,2,20,0,9,2916
1164,1,Male,54,1,2,46,0,15,4980
1165,1,Male,38,1,1,36,0,9,2997
1166,1,Female,45,1,1,47,0,12,3540
1167,1,Male,38,1,2,87,0,20,6840
1168,1,Male,53,0,2,95,0,23,7544
1169,1,Male,30,1,1,10,0,4,1292
1170,1,Male,23,1,1,31,0,8,2296
1171,1,Male,33,1,4,14,0,8,2296
1172,1,Female,53,0,2,38,0,12,4200
1173,1,Male,44,1,1,71,0,18,5796
1174,1,Male,42,1,2,40,0,11,3179
1175,1,Male,43,1,4,18,0,11,2849
1176,1,Male,37,0,1,26,0,8,2168
1177,1,Male,36,1,1,70,0,18,5634
1178,1,Female,39,1,2,63,0,16,5280
1179,1,Female,43,1,1,18,0,6,1644
1180,1,Male,44,1,1,17,0,9,2385
1181,1,Male,45,1,4,85,0,26,7670
1182,1,Male,61,1,1,17,0,9,2448
1183,1,Male,55,1,2,37,0,12,3516
1184,1,Male,34,1,1,28,0,8,2312
1185,1,Female,54,1,4,75,0,24,6696
1186,1,Male,45,0,1,34,0,10,3260
1187,1,Male,33,1,2,10,0,5,1565
1188,1,Male,42,1,1,69,0,17,5287
1189,1,Male,41,1,2,13,0,6,1878
1190,1,Female,39,1,1,16,0,6,1632
1191,1,Male,46,1,4,90,0,26,7800
1192,1,Male,35,1,2,73,0,20,5360
1193,1,Male,58,1,1,21,0,10,2900
1194,1,Female,51,0,1,75,0,17,4675
1195,1,Male,36,1,1,100,0,23,6256
1196,1,Male,43,1,1,95,0,23,7291
1197,1,Male,39,1,1,3,0,5,1590
1198,1,Male,62,1,2,69,0,20,6080
1199,1,Female,48,1,1,26,0,6,1824
1200,1,Female,35,1,1,72,0,17,4539
1201,1,Female,61,1,2,50,0,16,4640
1202,1,Male,33,1,1,77,0,19,5453
1203,1,Male,49,1,1,55,0,15,4380
1204,1,Male,49,1,3,37,0,12,3720
1205,1,Female,44,1,1,49,0,13,3796
1206,1,Female,49,1,1,43,0,11,3124
1207,1,Male,44,1,1,7,0,4,1248
1208,1,Female,38,1,3,42,0,14,4522
1209,1,Female,41,1,2,28,0,9,2799
1210,1,Male,32,1,2,67,0,17,5321
